Values
0.022371955
-0.018952502
-0.009494917
0.00658725
0.027354652
0.014256527
0.046860642
0.016827558
0.006470207
0.041432829
-0.059335414
-0.000163654
0.024271507
0.023562931
0.0106695
-0.033113356
-0.004688703
0.020502371
0.015065683
0.043830343
0.013304142
-0.049787482
-0.004461848
-0.020397129
-0.003021427
-0.01136492
-0.060909545
-0.015643795
0.014826258
-0.005668924
-0.022652402
0.004472694
-0.0267776
0.005175905
0.022517445
0.009284989
0.003707636
-0.04887685
-0.055470237
-0.023052029
0.008578373
-0.01492284
0.003366567
-0.029067843
0.00123098
0.032125494
0.010841766
0.00429996
0.007735216
0.019875255
-0.019764408
-0.012222419
-0.098108081
-0.031673281
-0.049255618
0.018688204
0.01997238
-0.01064748
0.015971649
-0.007593036
0.04404552
-0.015096775
0.017057809
-0.109838655
0.005340901
-0.03780669
0.049419715
0.001899823
-0.016116455
-0.015300626
-0.017597265
0.05493358
0.019424266
0.001848148
0.03167323
-0.008721059
0.006955725
0.006354577
0.010548945
0.014667873
-0.052497436
-0.00871566
-0.023483515
0.009108523
0.007857204
0.016596663
0.049771262
0.084472896
0.005158256
-0.000187624
-0.009116527
0.01733882
0.00444805
0.042704097
0.045720977
-0.017710187
-0.014456132
0.033073
0.006968706
-0.032244372
-0.025217564
-0.029929602
0.002691649
-0.025673276
0.012034552
0.003638488
0.002071082
-0.102804501
-0.043174696
0.009321885
-0.0717743
-0.004443184
0.027296864
0.000400766
-0.044119406
0.04899037
0.004827289
0.00789584
0.006485157
0.000332064
-0.003478008
-0.006297237
0.001561365
0.015308722
0.017138867
0.030593486
-0.013102235
0.01141554
0.013899396
0.027002596
-0.017255634
0.010537396
0.018020333
0.018090856
0.009504629
0.005833219
-0.053853158
-0.084963143
0.002696468
-0.031943322
0.004016296
0.013147012
0.007128018
2.41E-05
0.001003397
0.000431368
-9.41E-05
-0.000278299
-0.00103934
0.000129934
-0.00108486
0.001754289
0.001708143
0.000897763
-0.000829683
-0.00011501
0.00717581
0.009060091
0.007224608
0.008077552
-0.003017825
0.010670171
-0.004160639
0.003297108
-0.015193015
0.010556799
0.008099531
0.002538668
-0.003702337
0.006700863
0.001557286
-0.008292447
-0.050992625
-0.002215293
0.010219676
0.007660749
-0.002142981
0.057575477
-0.037813453
-0.01517567
0.000645631
0.000441033
0.008782106
-0.005590859
-0.001603657
0.004994997
-0.004031817
0.00187556
0.003001476
-0.028219516
0.005772042
-0.006497274
0.014321187
0.006342087
-0.007047086
0.004198923
0.008834821
0.000446021
0.007360619
-0.003699182
-0.014363687
0.004043605
-0.00673053
0.001950895
-0.009525317
-0.147252258
-0.027350073
0.033441513
0.007980203
0.005323267
-0.154515188
-0.144184733
0.041695809
0.024267737
-0.05537247
-0.116039162
-0.062142538
0.023830895
0.008068375
0.052837284
0.084257469
-0.051176167
0.006613391
0.033671299
-0.07259881
-0.008375867
-0.013098793
-0.035594359
-0.102404574
0.015518165
0.03698805
-0.005564474
-0.018529271
0.00933317
-0.027955125
-0.029874687
-0.005033769
0.017150097
0.001682396
0.075102991
0.060241411
0.005451954
0.03000877
0.00464742
0.018503745
0.020485644
-0.069748946
0.001532176
-0.030752911
-0.00348243
0.036078296
-0.012161781
0.01805282
0.013294758
-0.009404601
0.013354529
-0.00459559
-0.063820755
0.112761315
0.004787168
-0.105164913
0.000727456
-0.00225494
-0.023788068
0.002262937
0.015842692
0.00638939
-0.005859082
0.00901531
0.006683126
-0.031502629
0.001688479
-0.014958933
0.022149405
0.002470609
-0.002303462
0.005308018
-0.017027409
-0.031193583
-0.008428072
0.007605335
0.006679297
-0.005480931
0.009965613
-0.006757334
0.002187086
0.00146079
-0.016263348
0.001682602
-0.001916152
0.071261411
-0.003434342
0.000404868
-0.009312742
0.002998425
-0.005771766
0.001690787
0.006246566
-0.001643173
0.011223596
0.065436341
0.004886062
0.002542612
0.004811391
0.005927562
-0.056495488
0.008580375
0.008683297
-0.025763055
0.023524587
0.009311956
-0.0078188
0.001815878
-0.027664801
0.006860422
0.030389646
0.006593375
-0.012924875
0.014093208
0.00877392
-0.011966775
-0.006369335
0.007384506
-0.008250061
0.013373199
0.012506365
0.01016544
2.34E-05
0.004623173
0.003765338
-0.015238001
0.013508972
0.000974301
-0.005295096
-0.00958319
-0.006831137
0.009717802
0.019085932
0.004154395
0.00583379
0.010658515
-0.005081027
0.019537197
0.151851752
-0.004696214
0.018190585
0.011960946
0.017093793
0.013720978
0.005551438
0.010422171
-0.042763898
-0.012068047
0.025621707
-0.001514491
-0.011327702
0.012481282
0.029003937
0.009076803
-0.000501482
0.009022233
-0.012203484
0.008343622
0.022662207
0.002722936
-0.061131386
-0.000246563
0.006774032
0.005997939
-0.006873943
0.009088965
0.024944995
0.00961665
0.012637219
0.027787046
0.018805852
-0.012933801
0.022213059
0.003724747
0.023745807
0.042288803
0.039890236
0.062980514
0.014891727
0.107962925
0.026161711
-0.020777183
-0.107455076
0.044972412
0.006758556
0.042286852
0.02990906
-0.039184707
-0.004405695
0.041175154
0.018223859
-0.005898755
0.088789114
-0.007682489
-0.014772788
-0.049177433
0.011706426
0.040518567
0.007937131
-0.021455794
-0.112688303
0.017699336
-0.01691345
0.034834105
0.008683598
-0.034646805
0.000656409
0.024150004
0.014094541
0.028729147
0.014822996
0.053609131
0.020493071
0.018995278
-0.002978175
0.002734081
0.025454308
0.034516927
0.054822445
0.039244227
0.007505797
0.038273313
0.05980068
-0.119658456
0.045043024
0.052208228
-0.047808652
-0.081808052
-0.031500225
0.099755274
0.071910435
-0.064485035
0.005870668
0.024356681
0.020792118
0.067583349
-0.047345665
-0.049248925
0.008054575
-0.024999187
-0.048185157
-0.044063512
-0.048532645
-0.034494001
0.021467732
0.087660419
0.022994668
-0.005273397
-0.023816118
-0.01893303
-0.038369368
0.023635418
-0.009721199
-0.035653228
-0.018623043
0.025825194
0.001476957
0.019569727
0.032072611
0.043982613
0.016300184
0.007102375
0.034009311
0.025258353
0.005712329
0.019209747
0.013139542
-0.037329368
-0.011340479
0.011324309
-0.043756904
-0.067230812
-0.037031157
0.00456131
0.027092466
0.008782245
0.01790911
0.025682581
-0.065464057
-0.010402956
0.027485275
-0.013303093
0.001011741
0.02240393
-0.009236664
-0.045013777
-0.029108845
0.001961734
0.006692071
0.015371305
0.019294838
0.055159416
-0.010279225
0.02698158
-0.025377566
0.008505987
-0.004302336
-0.014413595
-0.014147731
-0.006481246
0.016389863
0.011148326
0.00602657
0.003747936
-0.017163147
0.005159042
-0.005041669
-0.04115824
0.038311398
-0.015726222
-0.005852416
-0.022592434
-0.19249644
0.035383666
-0.059211442
0.014370028
-0.018708872
0.023205301
-0.022559833
0.058591852
-0.002119456
-0.01445636
-0.005711583
0.001381695
-0.02818434
-0.003187824
0.042229628
0.000591513
0.038338819
-0.017575677
-0.007621203
-0.007080868
0.005744755
-0.036705345
0.00246924
-0.014949692
0.007970719
0.000237412
0.033391308
-0.012005908
-0.097400138
0.005491499
0.006191036
0.150172457
0.05794358
0.018384921
-0.015966718
-0.013419589
-0.005482789
0.010251902
0.016515198
-0.013512553
0.005656934
0.005156949
0.008865743
-0.018168296
-0.047514424
0.006162571
0.002608518
-0.014847076
-0.005699409
0.016063921
-0.016363249
-0.02393717
0.00759016
-0.006469265
-0.040644034
-0.005861338
0.005016248
-0.078855188
-0.08668527
0.041855198
-0.024879876
-0.058934599
0.072058773
-0.023145648
0.074194579
-0.000122563
0.008192157
-0.027360278
-0.010531461
0.010587876
-0.020881641
0.009263959
0.020603611
0.023134418
-0.011823658
-0.013893843
-0.017125437
-0.004181476
-0.00700235
0.01420577
-0.024774635
1.88E-05
-0.025887377
-0.039348044
-0.021096847
0.091400123
0.004667216
0.006467519
-0.005390715
0.006220475
-0.011686155
0.010602182
-0.002037137
-0.005708229
0.021257975
0.007662625
-0.009736086
-0.011521593
0.004675458
-0.033858433
-0.009118142
0.058263358
0.007350498
0.003130246
0.049075292
0.020816024
-0.014800096
-0.011013234
0.043177763
-0.006183667
0.009475873
0.00912262
0.053984606
0.0033563
0.00898346
0.015810045
-0.040330057
0.005595265
-0.001910642
0.010405172
-0.035284703
-0.00690261
0.0042697
0.003182322
0.032285949
0.036744051
0.025646642
0.008787072
0.001466256
0.009278993
-0.014524409
0.007882262
-0.016436979
0.008239682
0.040648527
0.013136729
0.00074313
0.023311901
-0.013845087
-0.004196037
0.050905612
-0.011888256
0.001029151
-0.029846062
-0.017320089
-0.018228179
0.01540317
-0.026289122
0.004808214
0.017727119
-0.000436761
0.009507091
-0.019464387
-0.024459755
-0.069854803
-0.01124182
-0.0083344
0.015436043
-0.021003953
0.009315274
0.018823495
0.003446755
0.007264882
0.029178191
-0.016379732
-0.081698757
-0.06823816
0.015609919
-0.019985584
-0.310042605
-0.364536295
0.298993183
-0.026802436
-0.131281418
0.100141087
0.024462991
0.044948828
0.074004554
0.035225604
-0.013896958
-0.018850248
0.117793081
0.012730666
0.007637792
0.00905227
-0.087516974
-0.027625724
-0.003564233
0.07965465
-0.029600352
0.0568554
0.014124318
0.007822849
0.003012128
0.013432066
0.044249655
0.010335502
-0.004122345
-0.053791887
0.003739121
0.002930151
-0.029409415
0.025657496
-0.010584111
-0.032532
0.07563195
0.004686849
0.005381869
-0.043750484
0.002629234
0.007302493
0.029650955
0.051200748
0.005173256
0.007770789
0.015565926
0.007280627
0.006279934
0.085540175
0.02091994
0.021488546
-0.003720393
-0.024056575
0.028239464
0.016224213
0.015355008
0.070979854
-0.019375785
-0.156087049
0.004866527
0.036284742
0.033892361
0.052068782
-0.012795407
0.006949392
0.011689451
0.020803762
-0.005275073
-0.01497658
-0.05802976
0.014389178
0.017689798
-0.026448273
-0.024142658
0.007135844
0.012942585
0.021035425
0.035738507
-9.66E-05
0.006339063
0.002453677
-0.012655813
0.011552664
0.006915552
0.015437917
-0.008020343
-0.015836147
0.027249268
-0.00439052
0.010541019
-0.064142692
0.014162455
0.01306141
-0.011801894
-0.037430562
0.051462806
-0.015047497
0.003864659
-0.004296408
-0.006329086
0.010894542
-0.000660539
0.032270112
-0.039395482
-0.022471227
0.004859875
-0.022686135
0.011964155
0.009195775
0.003840455
0.00325786
-0.01541436
0.012009495
-0.001544044
-0.014702072
0.016011099
0.016716841
0.002495143
-0.007210067
-0.004282799
0.006119895
-0.002102011
0.003869686
-0.008845752
0.004639544
-0.013127828
0.00417918
0.004835833
-0.001420896
0.003855858
0.000840086
0.016655376
0.014806559
0.002834612
0.006985894
0.012945788
0.026573648
0.063332518
0.025452991
-0.000523512
0.012243411
0.023504227
-0.053255152
0.027539082
0.008126883
0.0055222
0.041827772
-0.020425714
0.017119544
-0.000571474
0.000884165
-0.036076048
0.002576278
0.010786689
0.032747793
0.004378274
-0.000776805
0.006200985
0.005257598
-0.021410677
0.008640951
-0.014205787
-0.011523662
0.012722793
0.005414758
-0.041226315
0.011791997
-0.009646037
0.012213283
0.012425801
0.003550301
0.009005219
-0.003067187
-0.028731263
-0.065605634
-0.037478273
-0.022435742
0.012060547
-0.012312357
-0.002307236
0.012143351
0.023205957
-0.000916659
0.007000409
-0.005850354
0.005379008
0.033908215
0.004465491
0.007332529
0.006338578
0.006749229
-0.012074162
-0.042738675
0.00476666
-0.015825956
-0.000801604
0.035492041
0.008299737
-0.00545087
0.016534512
-0.012663962
0.003012263
-0.019117703
-0.008033788
0.01200325
0.002231395
0.008989031
-0.008261646
0.001076157
-0.000992063
0.027970834
0.019657658
0.020032059
-0.006370097
0.010882952
-0.002717572
-0.000962965
-0.005757565
0.004964629
0.006469025
0.005524266
0.023771573
0.017498956
0.064845371
0.002642763
0.011471112
0.002230986
-0.007399805
0.01939175
-0.012906716
0.007731634
0.010677374
0.02291528
0.014963455
-0.027598101
0.002363755
0.020889772
0.037747404
0.074954884
-0.059074465
0.026229955
0.009083665
0.016474188
0.013289143
0.011730606
0.031573139
-0.015920422
0.004689718
0.00561493
0.041882766
0.04270148
0.005639257
0.021722386
0.033512171
-0.031075299
0.010271704
0.003836662
0.031685387
-0.137700502
0.015068089
0.024967158
0.037101187
0.036711577
-0.001623552
0.010318787
0.028947862
-0.009695992
-0.010649667
0.021816092
0.000225667
-0.01601793
-0.054612124
0.014827091
-0.017517127
0.024478636
0.037968654
0.015306049
0.001978328
0.012515288
0.096522135
0.050886683
0.018798692
0.013259072
-0.049993084
0.019120799
0.011567564
0.003157496
0.030611812
0.044878432
0.050219311
0.011101479
-0.006609048
0.055411145
0.020532071
0.029534058
0.00898507
0.094412401
-0.124460563
0.061791012
0.10760423
0.0862825
0.010531184
0.053648413
-0.105134058
-0.141094023
0.071114946
-0.002102952
0.124369309
-0.065906701
0.02788261
-0.044146076
0.027551607
0.03721906
-0.077826131
-0.105708254
